,lat,lon,minutes_remaining,period,playoffs,shot_distance,shot_made_flag
12851,34.0523,-118.3308,7,3,0,6,0.0
12853,33.9913,-118.2668,2,3,0,5,1.0
12854,33.8573,-118.2058,2,3,0,19,1.0
12855,34.0063,-118.2808,1,3,0,3,0.0
12856,34.0443,-118.2698,1,3,0,0,0.0
12857,34.0443,-118.2698,7,4,0,0,0.0
12858,33.8633,-118.1518,5,4,0,21,1.0
12859,33.8913,-118.1578,4,4,0,18,0.0
12860,33.8603,-118.3948,4,4,0,22,1.0
12861,34.0443,-118.2698,3,4,0,0,1.0
12862,34.0553,-118.3818,1,4,0,11,0.0
12863,34.0443,-118.2698,9,1,0,0,1.0
12865,34.0443,-118.2698,0,1,0,0,1.0
12867,33.9013,-118.3368,0,2,0,15,1.0
12869,33.9953,-118.2588,10,3,0,5,0.0
12870,34.0443,-118.2698,10,3,0,0,0.0
12871,33.9443,-118.1798,9,3,0,13,1.0
12872,33.9953,-118.2688,8,3,0,4,0.0
12873,33.9173,-118.2318,5,3,0,13,1.0
12875,33.8983,-118.4258,4,3,0,21,0.0
12876,33.9063,-118.1208,2,3,0,20,1.0
12877,34.0443,-118.2698,0,3,0,0,1.0
12878,33.8843,-118.3368,11,1,0,17,1.0
12879,34.0113,-118.3418,9,1,0,7,1.0
12880,33.9323,-118.3588,3,1,0,14,0.0
12881,33.9073,-118.1978,3,1,0,15,1.0
12883,33.8663,-118.4108,1,1,0,22,0.0
12884,33.9493,-118.1528,11,2,0,15,0.0
12885,33.8843,-118.1988,10,2,0,17,0.0
12887,34.0443,-118.2698,2,2,0,0,0.0
12888,34.0443,-118.2698,1,2,0,0,0.0
12891,33.8893,-118.2778,10,3,0,15,1.0
12892,33.9243,-118.1648,9,3,0,15,0.0
12894,33.8883,-118.3898,6,3,0,19,1.0
12896,34.0443,-118.2698,0,3,0,0,1.0
12898,34.0273,-118.3308,11,4,0,6,1.0
12899,33.8943,-118.2668,10,4,0,15,0.0
12900,34.0443,-118.2698,9,4,0,0,1.0
12901,34.0453,-118.0958,4,4,0,17,0.0
12903,33.9503,-118.2668,2,4,0,9,0.0
12904,34.0443,-118.2698,1,4,0,0,1.0
12909,34.0143,-118.3208,10,1,0,5,1.0
12910,34.0273,-118.3488,6,1,0,8,0.0
12912,33.9853,-118.1438,5,1,0,13,1.0
12913,34.0163,-118.1288,4,1,0,14,0.0
12915,34.0243,-118.2548,0,1,0,2,0.0
12917,34.0583,-118.1158,6,2,0,15,0.0
12918,33.9393,-118.3028,3,2,0,11,0.0
12919,34.0343,-118.1268,11,3,0,14,0.0
12921,34.0273,-118.2928,9,3,0,2,1.0
12923,33.9173,-118.3898,5,3,0,17,0.0
12924,34.0273,-118.2538,3,3,0,2,1.0
12925,34.0273,-118.2468,2,3,0,2,1.0
12926,33.9503,-118.2538,1,3,0,9,0.0
12928,33.8813,-118.2188,11,4,0,17,0.0
12931,33.8883,-118.1548,7,4,0,19,0.0
12932,34.0213,-118.2728,5,4,0,2,1.0
12934,33.8843,-118.1528,1,4,0,19,0.0
12935,33.9443,-118.4098,0,4,0,17,0.0
12936,34.0443,-118.1058,4,5,0,16,0.0
12937,33.9583,-118.1648,4,5,0,13,0.0
12939,34.0393,-118.1728,8,1,0,9,1.0
12940,34.0443,-118.2698,4,1,0,0,0.0
12941,34.0443,-118.2698,0,1,0,0,1.0
12942,33.9073,-118.1188,9,2,0,20,0.0
12943,33.8733,-118.1498,7,2,0,20,0.0
12944,34.0443,-118.2698,7,2,0,0,0.0
12949,33.9503,-118.3488,11,3,0,12,0.0
12951,34.0443,-118.2698,10,3,0,0,0.0
12952,34.0183,-118.3358,9,3,0,7,1.0
12953,34.0443,-118.2698,8,3,0,0,1.0
12955,33.8553,-118.1528,6,3,0,22,0.0
12956,33.8653,-118.2008,5,3,0,19,0.0
12957,34.0293,-118.1828,5,3,0,8,1.0
12959,33.9913,-118.2958,3,4,0,5,0.0
12960,33.8423,-118.1778,11,1,0,22,0.0
12961,33.9373,-118.3078,11,1,0,11,1.0
12963,33.9063,-118.4048,8,1,0,19,0.0
12965,33.8403,-118.3688,5,1,0,22,0.0
12966,33.9113,-118.1548,5,1,0,17,0.0
12969,33.8763,-118.2948,2,1,0,16,0.0
12973,34.0443,-118.2698,7,2,0,0,1.0
12974,34.0263,-118.1398,6,2,0,13,1.0
12976,34.0443,-118.2698,4,2,0,0,1.0
12978,34.0443,-118.2698,3,2,0,0,0.0
12979,33.9783,-118.2978,3,2,0,7,1.0
12982,33.9113,-118.1678,11,3,0,16,1.0
12986,34.0443,-118.2698,7,3,0,0,1.0
12988,33.9553,-118.2748,6,3,0,8,0.0
12989,33.8833,-118.1628,3,3,0,19,0.0
12991,33.9443,-118.1958,9,4,0,12,1.0
12992,33.9163,-118.3898,8,4,0,17,1.0
12994,34.0443,-118.2698,4,4,0,0,0.0
12995,34.0443,-118.2698,4,4,0,0,1.0
12997,33.8613,-118.1448,7,1,0,22,0.0
12999,33.9573,-118.3668,3,2,0,13,0.0
13000,33.8503,-118.3668,2,2,0,21,0.0
13001,33.9653,-118.2538,0,2,0,8,0.0
13002,34.0443,-118.2698,0,2,0,0,1.0
13003,33.9753,-118.3268,9,3,0,8,1.0
13005,34.0443,-118.2698,3,3,0,0,1.0
13006,33.9423,-118.3648,1,3,0,13,0.0
13007,34.0443,-118.2698,1,3,0,0,1.0
13009,33.9423,-118.2418,9,4,0,10,0.0
13010,34.0443,-118.2698,8,4,0,0,0.0
13011,34.0443,-118.2698,7,4,0,0,0.0
13012,33.9403,-118.2388,6,4,0,10,1.0
13013,33.9343,-118.1758,5,4,0,14,0.0
13015,33.9303,-118.1348,2,4,0,17,0.0
13016,34.0443,-118.2698,1,4,0,0,1.0
13017,33.9573,-118.3128,4,5,0,9,0.0
13018,33.8373,-118.2688,3,5,0,20,1.0
13019,33.9013,-118.1498,2,5,0,18,0.0
13020,34.0443,-118.2698,2,5,0,0,0.0
13021,33.8993,-118.2828,11,1,0,14,0.0
13022,33.8863,-118.1468,8,1,0,20,0.0
13024,34.0243,-118.1778,2,1,0,9,1.0
13027,34.0443,-118.2698,10,3,0,0,1.0
13028,34.0443,-118.2698,9,3,0,0,1.0
13029,34.0473,-118.1438,2,3,0,12,0.0
13030,33.8893,-118.3818,0,3,0,19,1.0
13031,34.0673,-118.3948,0,3,0,12,0.0
13032,33.9373,-118.0758,10,4,0,22,1.0
13036,34.0443,-118.2698,3,4,0,0,1.0
13041,33.9293,-118.1908,9,2,0,13,0.0
13043,34.0443,-118.2698,0,2,0,0,0.0
13044,34.0213,-118.2078,11,3,0,6,0.0
13045,34.0443,-118.2698,9,3,0,0,1.0
13046,34.0443,-118.2698,8,3,0,0,1.0
13047,33.9143,-118.3078,7,3,0,13,1.0
13050,34.0443,-118.2698,1,4,0,0,0.0
13052,34.0443,-118.2698,8,1,0,0,1.0
13053,33.8913,-118.2458,5,2,0,15,0.0
13054,33.9903,-118.3138,4,2,0,6,0.0
13055,34.0443,-118.2698,4,2,0,0,1.0
13060,33.8253,-118.3108,5,3,0,22,1.0
13062,34.0443,-118.2698,8,4,0,0,0.0
13064,33.9503,-118.1258,4,4,0,17,1.0
13066,34.0443,-118.2698,8,1,0,0,1.0
13070,34.0093,-118.2458,1,1,0,4,1.0
13071,34.0213,-118.1858,6,2,0,8,1.0
13073,34.0293,-118.1398,4,2,0,13,0.0
13074,34.0013,-118.3448,3,2,0,8,0.0
13075,33.8963,-118.1928,2,2,0,16,0.0
13077,33.8553,-118.1828,0,2,0,20,0.0
13080,33.8503,-118.1848,4,3,0,21,1.0
13082,34.0443,-118.2698,3,3,0,0,1.0
13083,33.9443,-118.1138,1,3,0,18,0.0
13084,34.0443,-118.2698,0,3,0,0,1.0
13086,33.9063,-118.3568,8,4,0,16,0.0
13087,34.0443,-118.2698,7,4,0,0,1.0
13090,34.0443,-118.2698,0,4,0,0,1.0
13093,33.9303,-118.4208,8,1,0,18,0.0
13094,34.0443,-118.2698,7,1,0,0,0.0
13095,34.0143,-118.2548,2,1,0,3,1.0
13099,33.8893,-118.3158,4,2,0,16,0.0
13101,33.9163,-118.1988,0,2,0,14,1.0
13102,33.9763,-118.2388,10,3,0,7,1.0
13103,34.0443,-118.2698,8,3,0,0,0.0
13105,33.8603,-118.3158,5,3,0,18,1.0
13110,33.8983,-118.3978,10,1,0,19,1.0
13116,34.0473,-118.0798,3,2,0,19,1.0
13118,34.0533,-118.4698,9,3,0,20,0.0
13119,33.9093,-118.1158,6,3,0,20,0.0
13120,33.9783,-118.2698,3,3,0,6,1.0
13121,33.8323,-118.2568,11,4,0,21,1.0
13122,34.0443,-118.2698,9,4,0,0,1.0
13124,33.9123,-118.4358,2,4,0,21,0.0
13125,33.9583,-118.4458,0,4,0,19,0.0
13127,33.9723,-118.4098,4,1,0,15,1.0
13131,34.0443,-118.0728,2,2,0,19,0.0
13132,34.0443,-118.2698,0,2,0,0,0.0
13133,34.0443,-118.2698,0,2,0,0,1.0
13134,33.9623,-118.1628,9,3,0,13,0.0
13136,33.9783,-118.2908,2,3,0,6,1.0
13137,33.8993,-118.1958,1,3,0,16,0.0
13138,33.9533,-118.3978,0,3,0,15,0.0
13143,33.9323,-118.4098,8,2,0,17,0.0
13144,33.9623,-118.2238,7,2,0,9,0.0
13146,34.0443,-118.2698,2,2,0,0,1.0
13147,34.0443,-118.2698,1,2,0,0,0.0
13152,34.0493,-118.0578,2,3,0,21,0.0
13153,34.0243,-118.1038,6,1,0,16,0.0
13154,34.0443,-118.2698,5,1,0,0,1.0
13155,34.0443,-118.2698,4,1,0,0,0.0
13159,34.0053,-118.1078,1,2,0,16,0.0
13163,34.0443,-118.2698,8,3,0,0,1.0
13164,33.8203,-118.3098,7,3,0,22,0.0
13166,34.0443,-118.2698,3,3,0,0,1.0
13168,34.0183,-118.1618,4,4,0,11,1.0
13170,34.0443,-118.2698,7,1,0,0,1.0
13172,33.9023,-118.1518,4,1,0,18,1.0
13173,33.8913,-118.1458,4,1,0,19,1.0
13174,34.0443,-118.2698,2,1,0,0,0.0
13175,33.9623,-118.2888,2,2,0,8,0.0
13176,33.9943,-118.2828,11,3,0,5,1.0
13177,34.0443,-118.2698,9,3,0,0,0.0
13178,33.9833,-118.3378,8,3,0,9,0.0
13180,34.0003,-118.2608,3,3,0,4,1.0
13181,34.0243,-118.4688,2,3,0,20,0.0
13182,34.0443,-118.2698,9,1,0,0,0.0
13183,34.0443,-118.2698,5,1,0,0,1.0
13184,33.9363,-118.2768,5,1,0,10,1.0
13186,33.8443,-118.1778,4,1,0,22,0.0
13187,33.9883,-118.3258,3,1,0,7,0.0
13188,34.0443,-118.2698,2,1,0,0,1.0
13189,33.8853,-118.1398,6,2,0,20,0.0
13191,34.0103,-118.3398,4,2,0,7,0.0
13192,34.0443,-118.2698,8,3,0,0,1.0
13193,33.8723,-118.2568,5,3,0,17,0.0
13194,33.9503,-118.2768,4,3,0,9,1.0
13195,34.0253,-118.0928,2,3,0,17,1.0
13196,33.8843,-118.3808,2,3,0,19,0.0
13198,34.0443,-118.2698,7,4,0,0,0.0
13200,34.0023,-118.1018,6,4,0,17,1.0
13201,33.8723,-118.3188,5,4,0,17,0.0
13203,34.0443,-118.2698,3,4,0,0,1.0
13204,34.0443,-118.2698,1,4,0,0,1.0
13205,33.9173,-118.3858,1,4,0,17,0.0
13206,33.9373,-118.3238,11,1,0,11,1.0
13207,33.8713,-118.3628,9,1,0,19,1.0
13209,33.8573,-118.2218,7,1,0,19,1.0
13210,33.9723,-118.3478,5,1,0,10,0.0
13213,33.8613,-118.1808,0,1,0,20,0.0
13214,34.0443,-118.1318,5,2,0,13,0.0
13215,33.9453,-118.2958,3,2,0,10,0.0
13216,33.8523,-118.3048,1,2,0,19,0.0
13217,34.0443,-118.2698,0,2,0,0,1.0
13218,34.0443,-118.2698,8,3,0,0,1.0
13220,34.0443,-118.2698,5,3,0,0,0.0
13222,34.0023,-118.3188,3,3,0,6,0.0
13223,33.9553,-118.1778,3,3,0,12,1.0
13224,33.9833,-118.2878,1,3,0,6,0.0
13225,34.0443,-118.2698,0,3,0,0,1.0
13226,34.0443,-118.2698,4,4,0,0,0.0
13227,33.9693,-118.2568,10,1,0,7,1.0
13229,33.9433,-118.2938,5,1,0,10,0.0
13230,33.8743,-118.1318,0,1,0,21,1.0
13231,33.8843,-118.2858,4,2,0,16,1.0
13232,34.0443,-118.2698,2,2,0,0,0.0
13234,33.9753,-118.2778,10,3,0,6,1.0
13235,33.9103,-118.2938,8,3,0,13,0.0
13236,33.8693,-118.2778,7,3,0,17,1.0
13237,34.0223,-118.4158,6,3,0,14,1.0
13238,33.8903,-118.2158,4,3,0,16,1.0
13240,33.8793,-118.1668,0,3,0,19,0.0
13242,34.0443,-118.2698,4,4,0,0,0.0
13243,34.0443,-118.2698,3,4,0,0,1.0
13244,33.9783,-118.3778,6,1,0,12,0.0
13245,33.8963,-118.3648,5,1,0,17,1.0
13246,34.0443,-118.2698,4,1,0,0,1.0
13247,33.8633,-118.2358,4,1,0,18,0.0
13248,34.0443,-118.2698,2,1,0,0,1.0
13249,34.0443,-118.2698,0,1,0,0,0.0
13250,33.8853,-118.1368,5,2,0,20,1.0
13251,34.0193,-118.4268,3,2,0,15,1.0
13252,33.9393,-118.3918,3,2,0,16,0.0
13253,33.9583,-118.3858,1,2,0,14,0.0
13255,33.9943,-118.3408,9,3,0,8,0.0
13258,34.0443,-118.2698,8,4,0,0,1.0
13259,33.9073,-118.1158,7,4,0,20,1.0
13260,33.9363,-118.3998,6,4,0,16,1.0
13261,34.0443,-118.2698,6,4,0,0,1.0
13262,34.0143,-118.4468,3,4,0,17,0.0
13263,33.8603,-118.2498,3,4,0,18,0.0
13264,33.8553,-118.2598,11,1,0,18,0.0
13265,33.9783,-118.3178,7,1,0,8,0.0
13266,33.8963,-118.1638,2,1,0,18,0.0
13268,34.0443,-118.2698,4,2,0,0,0.0
13270,33.8883,-118.3598,11,3,0,18,0.0
13271,34.0443,-118.2698,10,3,0,0,0.0
13272,33.9103,-118.3728,5,3,0,16,1.0
13273,33.8443,-118.2268,3,3,0,20,0.0
13274,33.9623,-118.4308,6,4,0,18,0.0
13275,34.0103,-118.3378,6,4,0,7,1.0
13276,33.8773,-118.1598,4,4,0,19,0.0
13277,34.0443,-118.2698,1,4,0,0,0.0
13279,33.8383,-118.2248,9,1,0,21,0.0
13280,33.9753,-118.2848,8,1,0,7,1.0
13281,33.9833,-118.1968,6,1,0,9,0.0
13282,34.0443,-118.2698,5,1,0,0,1.0
13283,34.0083,-118.1038,4,1,0,16,0.0
13284,34.0443,-118.2698,4,1,0,0,1.0
13285,33.9263,-118.2058,2,1,0,13,0.0
13286,33.9563,-118.3188,5,2,0,10,1.0
13287,33.9233,-118.3678,4,2,0,15,0.0
13288,34.0003,-118.3478,3,2,0,8,0.0
13289,33.8993,-118.3318,3,2,0,15,0.0
13292,33.9723,-118.1818,11,3,0,11,0.0
13293,33.8743,-118.2058,11,3,0,18,0.0
13294,33.9263,-118.1678,9,3,0,15,1.0
13295,34.0093,-118.2668,9,3,0,3,0.0
13296,34.0443,-118.2698,7,3,0,0,1.0
13300,34.0323,-118.3868,5,4,0,11,0.0
13304,34.0443,-118.2698,3,4,0,0,1.0
13307,34.0443,-118.2698,1,4,0,0,1.0
13309,33.9323,-118.3378,11,1,0,13,0.0
13312,34.0443,-118.2698,7,2,0,0,1.0
13313,33.9433,-118.3158,5,2,0,11,1.0
13314,34.0443,-118.2698,5,2,0,0,1.0
13316,34.0443,-118.2698,2,2,0,0,0.0
13317,33.8723,-118.1678,11,3,0,19,1.0
13319,34.0443,-118.2698,10,3,0,0,0.0
13320,33.9233,-118.4168,9,3,0,19,1.0
13326,33.9993,-118.2988,2,4,0,5,0.0
13328,33.9753,-118.2578,9,1,0,7,0.0
13330,33.8443,-118.2218,4,1,0,20,0.0
13331,33.9803,-118.2738,4,1,0,6,1.0
13332,33.9913,-118.1948,1,1,0,9,1.0
13333,34.0443,-118.2698,6,2,0,0,1.0
13334,33.8823,-118.1378,5,2,0,20,0.0
13335,34.0103,-118.3708,3,2,0,10,0.0
13336,33.8843,-118.2938,2,2,0,16,0.0
13338,34.0443,-118.2698,0,2,0,0,1.0
13339,34.0443,-118.2698,10,3,0,0,1.0
13342,33.9993,-118.1858,8,3,0,9,0.0
13344,34.0073,-118.1518,3,3,0,12,0.0
13346,33.9393,-118.2908,1,3,0,10,1.0
13348,33.9993,-118.2028,4,4,0,8,0.0
13349,33.8743,-118.3348,3,4,0,18,0.0
13350,33.9803,-118.1598,10,1,0,12,0.0
13351,33.9393,-118.1458,8,1,0,16,1.0
13352,34.0273,-118.1648,7,1,0,10,1.0
13353,33.8723,-118.1298,6,1,0,22,0.0
13355,33.8803,-118.3488,5,1,0,18,1.0
13356,34.0443,-118.2698,4,1,0,0,0.0
13357,34.0443,-118.2698,4,2,0,0,0.0
13358,34.0443,-118.2698,4,2,0,0,1.0
13359,34.0443,-118.2698,2,2,0,0,1.0
13361,33.9373,-118.2908,8,3,0,10,1.0
13363,33.9973,-118.4088,6,3,0,14,1.0
13365,33.9373,-118.3998,2,3,0,16,1.0
13368,33.9623,-118.3538,10,1,0,11,1.0
13370,34.0683,-118.0798,7,1,0,19,1.0
13372,34.0443,-118.2698,5,1,0,0,0.0
13373,34.0443,-118.2698,3,1,0,0,0.0
13374,33.9503,-118.0958,3,2,0,19,0.0
13375,34.0023,-118.3668,1,2,0,10,0.0
13377,33.9373,-118.2528,10,3,0,10,1.0
13378,33.9863,-118.2808,10,3,0,5,0.0
13379,33.8773,-118.2808,9,3,0,16,0.0
13380,34.0443,-118.2698,7,3,0,0,1.0
13381,34.0443,-118.2698,2,3,0,0,1.0
13382,34.0443,-118.2698,1,3,0,0,1.0
13383,34.0443,-118.2698,4,4,0,0,0.0
13385,33.8963,-118.1238,1,4,0,20,1.0
13386,34.0443,-118.2698,1,4,0,0,0.0
13389,34.0413,-118.1378,10,1,0,13,0.0
13390,34.0443,-118.2698,7,1,0,0,0.0
13391,33.8173,-118.2938,7,1,0,22,0.0
13393,34.0443,-118.2698,3,1,0,0,1.0
13395,33.8853,-118.3778,5,2,0,19,0.0
13397,33.8763,-118.1788,11,3,0,19,1.0
13398,33.8583,-118.3838,11,3,0,21,1.0
13400,33.8633,-118.2578,9,3,0,18,0.0
13401,33.9133,-118.1668,8,3,0,16,0.0
13402,34.0443,-118.2698,6,3,0,0,1.0
13404,34.0443,-118.2698,3,3,0,0,1.0
13405,33.9293,-118.1458,10,1,0,16,0.0
13406,33.8843,-118.1268,7,1,0,21,0.0
13407,34.0443,-118.2698,6,1,0,0,0.0
13408,34.0443,-118.2698,6,1,0,0,1.0
13409,34.0443,-118.2698,5,1,0,0,1.0
13411,34.0443,-118.2698,3,1,0,0,0.0
13414,33.9863,-118.3098,6,2,0,7,1.0
13417,34.0463,-118.0588,11,3,0,21,1.0
13418,33.9433,-118.4358,8,3,0,19,1.0
13419,33.9153,-118.1368,5,3,0,18,0.0
13420,33.9363,-118.1978,4,3,0,12,1.0
13421,33.9803,-118.2718,2,3,0,6,1.0
13422,33.8873,-118.2198,1,3,0,16,1.0
13423,33.8843,-118.3948,0,3,0,20,0.0
13424,33.8773,-118.1678,7,4,0,19,1.0
13425,34.0443,-118.2698,6,4,0,0,1.0
13427,34.0303,-118.1228,3,4,0,14,0.0
13428,34.0333,-118.3568,1,4,0,8,1.0
13429,34.0443,-118.2698,0,4,0,0,1.0
13430,33.8653,-118.2968,0,4,0,18,1.0
13431,34.0443,-118.2698,7,1,0,0,0.0
13432,33.9093,-118.1538,2,1,0,17,1.0
13436,34.0443,-118.2698,4,2,0,0,1.0
13437,33.8903,-118.4218,2,2,0,21,1.0
13438,33.8843,-118.3368,1,2,0,17,1.0
13439,34.0443,-118.2698,1,2,0,0,1.0
13440,34.0443,-118.2698,0,2,0,0,1.0
13441,33.8433,-118.2778,0,2,0,20,0.0
13442,33.9563,-118.4498,7,3,0,20,1.0
13443,34.0243,-118.3208,4,3,0,5,0.0
13446,34.0333,-118.1178,11,1,0,15,1.0
13447,33.9533,-118.2058,11,1,0,11,0.0
13449,33.9673,-118.2768,4,2,0,7,0.0
13451,34.0383,-118.3108,1,2,0,4,1.0
13452,34.0463,-118.2418,1,2,0,2,1.0
13453,33.9883,-118.2908,0,2,0,5,0.0
13454,34.0243,-118.2768,0,2,0,2,1.0
13455,34.0463,-118.2888,0,2,0,1,1.0
13456,34.0143,-118.1598,10,3,0,11,1.0
13457,33.9023,-118.1918,9,3,0,16,1.0
13459,33.9913,-118.1638,8,3,0,11,1.0
13462,34.0293,-118.3158,7,4,0,4,0.0
13464,33.8383,-118.3238,0,4,0,21,1.0
13466,33.8683,-118.3778,9,1,0,20,0.0
13467,34.0693,-118.1128,7,1,0,15,1.0
13468,34.0103,-118.2988,6,1,0,4,1.0
13469,33.9153,-118.1338,3,1,0,18,1.0
13472,33.9703,-118.1458,0,1,0,14,1.0
13473,34.0023,-118.2748,6,2,0,4,1.0
13474,33.8953,-118.1538,2,2,0,18,1.0
13477,33.9043,-118.1318,11,3,0,19,0.0
13478,34.0443,-118.2698,6,3,0,0,0.0
13481,34.0443,-118.2698,5,4,0,0,1.0
13482,33.8963,-118.3618,4,4,0,17,0.0
13484,34.0443,-118.2698,1,4,0,0,1.0
13485,34.0183,-118.0588,1,4,0,21,1.0
13486,33.9503,-118.2718,6,1,0,9,0.0
13487,33.9963,-118.3298,5,1,0,7,0.0
13488,34.0443,-118.2768,3,1,0,0,1.0
13490,33.8333,-118.2628,6,2,0,21,0.0
13492,33.9553,-118.1668,0,2,0,13,0.0
13493,34.0683,-118.4688,9,3,0,20,1.0
13494,33.9673,-118.4218,8,3,0,17,0.0
13495,34.0503,-118.1488,5,3,0,12,0.0
13496,34.0723,-118.2518,0,3,0,3,1.0
13497,33.8963,-118.1428,5,4,0,19,0.0
13498,33.9343,-118.4218,4,4,0,18,0.0
13500,33.8653,-118.1748,1,4,0,20,0.0
13501,34.0183,-118.0778,1,4,0,19,0.0
13502,34.0113,-118.1538,0,4,0,12,1.0
13503,34.0443,-118.2698,8,1,0,0,0.0
13504,34.0443,-118.2698,8,1,0,0,0.0
13505,33.8933,-118.3018,7,1,0,15,1.0
13506,33.9723,-118.1648,4,1,0,12,1.0
13508,34.0403,-118.3458,6,2,0,7,1.0
13509,34.0443,-118.2698,5,2,0,0,1.0
13510,33.9103,-118.3588,2,2,0,16,0.0
13511,33.9533,-118.1398,0,2,0,15,1.0
13512,34.0443,-118.2698,11,3,0,0,1.0
13513,33.8613,-118.2168,11,4,0,19,0.0
13514,34.0443,-118.2698,9,4,0,0,0.0
13516,33.9643,-118.2848,10,1,0,8,1.0
13517,33.8903,-118.2688,8,1,0,15,0.0
13518,34.0003,-118.4058,3,1,0,14,0.0
13519,34.0443,-118.2698,3,1,0,0,0.0
13520,33.8873,-118.1708,2,1,0,18,1.0
13521,33.8633,-118.1618,1,1,0,21,0.0
13522,33.9123,-118.1128,6,2,0,20,0.0
13526,33.9733,-118.4168,11,3,0,16,0.0
13527,34.0443,-118.2698,10,3,0,0,0.0
13528,34.0443,-118.2698,10,3,0,0,0.0
13530,33.8793,-118.1488,3,3,0,20,1.0
13533,34.0113,-118.4608,0,3,0,19,0.0
13536,33.9043,-118.2768,5,4,0,14,1.0
13538,34.0443,-118.2698,1,4,0,0,1.0
13541,33.8773,-118.1158,10,1,0,22,0.0
13542,33.8523,-118.1898,9,1,0,20,0.0
13543,33.8653,-118.3478,8,1,0,19,0.0
13544,33.9993,-118.1098,6,1,0,16,0.0
13546,34.0183,-118.4578,4,1,0,18,1.0
13552,33.9233,-118.2198,4,3,0,13,1.0
13554,34.0333,-118.1128,6,4,0,15,0.0
13556,33.8663,-118.3218,5,4,0,18,0.0
13557,33.9013,-118.1568,11,1,0,18,1.0
13558,33.8633,-118.2528,11,1,0,18,0.0
13560,33.8433,-118.3288,4,1,0,20,1.0
13561,34.0443,-118.2698,3,1,0,0,1.0
13562,33.9173,-118.3838,1,1,0,17,1.0
13566,34.0293,-118.2088,2,2,0,6,0.0
13567,34.0333,-118.4248,2,2,0,15,0.0
13568,34.0443,-118.2698,9,3,0,0,1.0
13570,33.8363,-118.2028,6,3,0,21,0.0
13573,33.9723,-118.1098,0,3,0,17,1.0
13574,33.9943,-118.2658,6,4,0,5,0.0
13575,33.9483,-118.3568,3,4,0,12,0.0
13576,34.0213,-118.1778,2,4,0,9,1.0
13577,34.0443,-118.2698,1,4,0,0,1.0
13578,33.8903,-118.4058,9,1,0,20,0.0
13580,33.8243,-118.2768,5,1,0,22,1.0
13581,33.9553,-118.3838,4,1,0,14,0.0
13582,34.0243,-118.0808,0,1,0,19,0.0
13583,34.0443,-118.2698,0,1,0,0,0.0
13585,33.8883,-118.1638,1,2,0,18,1.0
13588,33.9063,-118.1868,11,3,0,16,1.0
13589,33.8993,-118.1098,10,3,0,21,0.0
13592,34.0333,-118.4408,7,3,0,17,0.0
13594,33.8683,-118.3898,2,3,0,21,0.0
13595,34.0443,-118.2698,7,4,0,0,0.0
13597,33.9093,-118.1668,5,4,0,16,0.0
13598,34.0443,-118.2698,4,4,0,0,1.0
13599,33.9693,-118.3428,3,4,0,10,1.0
13603,33.9643,-118.2928,9,1,0,8,1.0
13604,33.8953,-118.2138,6,1,0,15,1.0
13605,34.0443,-118.2698,5,1,0,0,1.0
13606,33.9993,-118.2908,2,1,0,4,0.0
13607,34.0443,-118.2698,10,2,0,0,0.0
13610,33.8473,-118.2778,5,2,0,19,0.0
13611,33.9913,-118.2338,1,2,0,6,1.0
13613,33.8283,-118.2388,11,3,0,21,1.0
13614,33.8873,-118.2168,10,3,0,16,1.0
13615,33.9063,-118.1728,6,3,0,16,1.0
13616,34.0353,-118.3568,4,3,0,8,0.0
13617,33.9773,-118.3078,3,3,0,7,1.0
13618,33.8793,-118.2028,2,3,0,17,0.0
13619,33.8903,-118.1778,7,4,0,17,1.0
13620,34.0443,-118.2698,6,4,0,0,1.0
13622,33.9673,-118.2878,3,4,0,7,0.0
13623,33.9213,-118.4118,1,4,0,18,1.0
13626,34.0443,-118.2698,5,1,0,0,1.0
13627,33.8553,-118.1788,5,1,0,20,0.0
13628,34.0443,-118.2698,0,1,0,0,1.0
13629,34.0443,-118.2698,5,2,0,0,1.0
13630,33.8543,-118.2388,5,2,0,19,1.0
13631,34.0443,-118.2698,2,2,0,0,0.0
13633,33.8933,-118.1378,2,2,0,20,0.0
13635,34.0443,-118.2698,0,2,0,0,1.0
13636,33.8993,-118.4358,11,3,0,22,0.0
13637,34.0443,-118.2698,9,3,0,0,0.0
13639,33.9043,-118.3408,4,3,0,15,1.0
13640,34.0443,-118.2698,3,3,0,0,1.0
13641,33.9203,-118.3618,2,3,0,15,0.0
13642,33.9913,-118.3158,2,3,0,7,1.0
13645,33.8853,-118.3898,4,4,0,19,0.0
13648,33.8633,-118.1698,11,1,0,20,1.0
13649,33.8463,-118.3068,10,1,0,20,0.0
13650,33.9613,-118.3888,9,1,0,14,1.0
13652,33.9043,-118.4078,7,1,0,19,0.0
13654,33.9613,-118.3078,4,1,0,9,0.0
13655,33.9663,-118.3628,3,1,0,12,1.0
13656,33.9773,-118.2138,1,1,0,8,0.0
13657,34.0443,-118.2698,0,1,0,0,1.0
13658,34.0163,-118.4448,0,1,0,17,0.0
13659,34.0443,-118.2698,7,2,0,0,1.0
13660,33.9293,-118.4138,7,2,0,18,1.0
13661,33.9103,-118.1758,6,2,0,16,1.0
13662,33.9283,-118.3588,4,2,0,14,0.0
13664,33.8603,-118.1778,2,2,0,20,1.0
13665,33.8903,-118.2578,1,2,0,15,1.0
13666,33.9593,-118.1378,1,2,0,15,0.0
