lat,lon,minutes_remaining,period,playoffs,shot_distance,shot_made_flag
34.0273,-118.3488,6,1,0,8,0.0
34.0323,-118.3868,5,4,0,11,0.0
33.9663,-118.2648,9,2,0,7,1.0
34.0293,-118.2618,5,2,0,1,1.0
34.0443,-118.2698,9,1,0,0,0.0
34.0183,-118.3178,4,2,0,5,1.0
33.8893,-118.3208,9,3,1,16,0.0
34.0233,-118.0918,9,3,0,17,1.0
33.9623,-118.1208,6,1,0,17,1.0
33.9973,-118.3598,6,4,1,10,1.0
34.0443,-118.2698,9,1,0,0,1.0
33.9123,-118.2058,6,4,0,14,1.0
34.0443,-118.2698,11,2,0,0,1.0
34.0413,-118.1658,10,3,1,10,0.0
33.8253,-118.2968,0,2,0,22,0.0
33.8443,-118.2388,6,1,0,20,0.0
34.0443,-118.2698,0,4,0,0,0.0
33.9953,-118.2368,7,3,0,5,0.0
34.0433,-118.2778,3,3,0,0,1.0
34.0443,-118.2698,1,3,0,0,1.0
34.0463,-118.4078,11,3,1,13,1.0
33.9933,-118.2008,0,2,0,8,1.0
34.0443,-118.2698,5,2,0,0,1.0
33.9883,-118.1728,6,1,0,11,0.0
34.0443,-118.2698,0,5,0,0,1.0
33.9103,-118.3728,5,3,0,16,1.0
34.0443,-118.2698,9,3,0,0,0.0
34.0443,-118.2698,5,2,1,0,1.0
33.9473,-118.2628,1,3,0,9,1.0
33.8783,-118.3758,4,1,0,19,0.0
34.0433,-118.4188,4,1,0,14,0.0
33.8673,-118.2948,9,3,0,17,0.0
34.0443,-118.2698,6,2,0,0,1.0
34.0443,-118.2698,0,1,1,0,0.0
34.0103,-118.2968,6,2,1,4,1.0
33.8353,-118.2808,5,3,0,20,0.0
34.0443,-118.2698,7,1,1,0,0.0
33.8503,-118.1918,4,1,0,20,0.0
34.0443,-118.2698,9,4,0,0,1.0
34.0373,-118.2518,6,3,1,1,1.0
34.0443,-118.2698,3,3,1,0,0.0
34.0443,-118.2698,8,1,1,0,0.0
33.9953,-118.2688,8,3,0,4,0.0
34.0443,-118.2698,3,1,0,0,0.0
33.8653,-118.1648,7,2,0,20,0.0
34.0393,-118.1138,0,2,0,15,0.0
34.0083,-118.1238,11,4,0,15,1.0
33.9683,-118.1428,2,3,0,14,0.0
34.0733,-118.1108,10,3,0,16,1.0
33.8403,-118.3138,11,1,0,20,0.0
34.0443,-118.2698,0,1,1,0,1.0
34.0393,-118.2708,6,3,0,0,1.0
33.8663,-118.1288,1,4,0,22,0.0
33.9193,-118.1498,4,3,0,17,1.0
34.0443,-118.2698,1,1,0,0,0.0
33.9943,-118.3678,1,4,0,11,0.0
34.0443,-118.2698,0,4,0,0,0.0
33.9203,-118.2298,8,1,0,13,0.0
34.0443,-118.2698,0,4,1,0,0.0
34.0033,-118.2188,9,1,0,6,0.0
34.0353,-118.2228,9,3,0,4,0.0
34.0443,-118.2698,9,3,0,0,1.0
34.0243,-118.1378,0,3,0,13,0.0
33.9703,-118.3298,7,4,0,9,0.0
33.9663,-118.2908,8,3,0,8,0.0
33.8393,-118.3488,4,4,0,21,0.0
33.8633,-118.1738,8,3,0,20,1.0
33.9353,-118.3828,2,3,1,15,0.0
33.9193,-118.2208,0,2,0,13,0.0
33.9603,-118.4258,8,2,0,17,0.0
34.0353,-118.2568,2,2,0,1,0.0
34.0193,-118.2768,0,4,0,2,1.0
33.8933,-118.2648,1,2,0,15,0.0
33.9853,-118.1548,4,3,0,12,0.0
34.0443,-118.2698,5,2,0,0,1.0
34.0443,-118.2698,0,2,1,0,1.0
34.0443,-118.2698,7,3,0,0,1.0
33.9983,-118.3868,6,4,0,12,1.0
34.0303,-118.1618,1,3,0,10,0.0
33.9503,-118.1598,5,2,1,14,1.0
33.8943,-118.3028,7,3,0,15,1.0
34.0443,-118.2698,8,2,0,0,1.0
33.9493,-118.3798,8,4,0,14,1.0
33.8863,-118.1368,11,4,0,20,1.0
33.8283,-118.2388,11,3,0,21,1.0
33.8873,-118.2698,5,3,0,15,1.0
34.0443,-118.2698,4,4,0,0,0.0
34.0083,-118.3338,5,2,0,7,0.0
34.0413,-118.2718,8,2,0,0,0.0
33.9623,-118.1668,0,1,0,13,1.0
33.9163,-118.2758,2,2,0,12,1.0
34.0443,-118.2698,6,4,0,0,1.0
34.0273,-118.1288,0,3,1,14,1.0
34.0313,-118.1598,1,1,0,11,1.0
34.0243,-118.2738,10,3,1,2,1.0
33.9583,-118.2568,6,2,0,8,1.0
33.9393,-118.4238,9,4,0,18,0.0
34.0393,-118.2958,4,1,0,2,0.0
34.0093,-118.1858,3,4,0,9,0.0
34.0443,-118.2698,9,4,0,0,0.0
34.0443,-118.2698,3,4,0,0,1.0
34.0373,-118.2378,8,3,0,3,1.0
34.0443,-118.2698,1,4,0,0,0.0
34.0443,-118.2698,3,4,0,0,0.0
33.9013,-118.1218,11,4,0,20,0.0
33.9593,-118.4228,10,3,0,17,0.0
33.8663,-118.4028,1,1,0,22,1.0
33.8893,-118.1578,1,2,0,19,0.0
33.9443,-118.2558,0,2,0,10,0.0
33.9343,-118.3788,10,1,0,15,0.0
33.9983,-118.1068,7,3,0,16,0.0
33.9163,-118.3828,6,4,0,17,1.0
33.8713,-118.2048,0,4,0,18,0.0
34.0113,-118.4168,6,4,0,15,0.0
34.0183,-118.0978,9,4,0,17,1.0
33.9763,-118.2568,0,1,0,6,0.0
33.9393,-118.3288,10,3,0,12,0.0
34.0393,-118.2798,9,1,0,1,1.0
33.9403,-118.4488,0,1,0,20,0.0
34.0443,-118.2698,9,2,0,0,0.0
33.9853,-118.0978,6,4,0,18,0.0
34.0443,-118.2698,10,3,0,0,0.0
34.0443,-118.2698,2,3,0,0,1.0
33.8143,-118.3108,10,3,0,23,0.0
34.0443,-118.1518,10,2,1,11,0.0
34.0423,-118.0978,7,4,0,17,1.0
33.8913,-118.1698,6,3,0,18,0.0
34.0083,-118.1508,7,1,1,12,0.0
33.9063,-118.1258,11,1,0,19,1.0
33.8803,-118.3618,0,4,0,18,0.0
34.0443,-118.1868,3,4,0,8,0.0
34.0143,-118.2488,11,3,0,3,0.0
34.0393,-118.2798,10,1,1,1,0.0
34.0443,-118.2698,7,4,0,0,0.0
34.0443,-118.2698,8,2,0,0,1.0
33.8663,-118.3018,1,2,0,18,1.0
33.9813,-118.2728,6,2,0,6,0.0
34.0413,-118.2828,7,1,0,1,1.0
34.0383,-118.2498,8,2,0,2,1.0
34.0443,-118.2698,9,1,0,0,1.0
34.0593,-118.3978,8,4,0,12,0.0
34.0443,-118.2698,3,1,0,0,1.0
33.9453,-118.3298,9,4,0,11,0.0
34.0443,-118.2698,1,2,0,0,1.0
33.8883,-118.2438,0,1,1,15,1.0
33.9643,-118.1268,5,3,0,16,0.0
33.8313,-118.2628,9,4,0,21,0.0
34.0263,-118.2088,5,4,0,6,0.0
33.9403,-118.3088,2,4,0,11,0.0
33.9013,-118.0978,7,4,0,22,0.0
33.8663,-118.2938,4,4,0,17,0.0
34.0443,-118.2708,7,1,1,0,1.0
34.0443,-118.2698,6,1,0,0,0.0
33.9833,-118.2318,11,4,0,7,0.0
34.0443,-118.2698,6,3,0,0,0.0
33.9473,-118.2318,4,1,0,10,0.0
33.9123,-118.2028,5,1,0,14,0.0
33.9043,-118.1398,5,4,0,19,1.0
34.0733,-118.4778,0,4,0,21,0.0
34.0673,-118.1208,7,1,0,15,0.0
34.0443,-118.2698,11,4,0,0,1.0
33.9773,-118.2378,1,3,0,7,0.0
34.0163,-118.2678,3,1,0,2,1.0
33.9323,-118.3288,10,3,0,12,0.0
34.0113,-118.1778,1,2,0,9,1.0
33.8773,-118.2888,4,1,0,16,1.0
33.9753,-118.1268,4,2,0,15,1.0
34.0353,-118.2568,3,1,1,1,1.0
33.8803,-118.3698,7,4,0,19,1.0
33.8993,-118.2718,8,4,0,14,0.0
34.0463,-118.1618,11,3,0,10,0.0
34.0443,-118.2698,3,2,1,0,1.0
33.9003,-118.2878,5,3,0,14,0.0
33.9423,-118.3648,1,3,0,13,0.0
34.0023,-118.2578,9,1,1,4,1.0
34.0443,-118.2698,5,3,0,0,1.0
33.8963,-118.1638,2,1,0,18,0.0
33.9623,-118.0808,9,1,0,20,0.0
34.0443,-118.2698,7,3,1,0,0.0
34.0443,-118.2698,4,5,0,0,1.0
34.0443,-118.2698,0,2,0,0,0.0
33.9633,-118.1268,10,1,0,16,0.0
33.9273,-118.4408,7,2,0,20,1.0
33.9123,-118.3998,0,2,0,18,1.0
34.0193,-118.1528,9,2,0,11,1.0
33.8863,-118.1848,11,2,0,17,0.0
33.9633,-118.2108,8,3,0,10,0.0
34.0443,-118.2698,10,4,0,0,0.0
33.9383,-118.4598,10,1,0,21,0.0
33.9113,-118.1468,11,2,0,18,0.0
34.0443,-118.2698,8,1,0,0,1.0
33.9123,-118.2178,11,1,0,14,1.0
33.9173,-118.3018,9,3,0,13,1.0
34.0583,-118.1348,9,2,0,13,0.0
34.0493,-118.2838,4,1,0,1,1.0
33.8553,-118.1598,11,1,0,21,1.0
33.9403,-118.3928,5,2,0,16,1.0
34.0063,-118.1918,0,1,0,8,0.0
34.0293,-118.4118,4,2,0,14,1.0
33.8903,-118.2688,8,1,0,15,0.0
33.9663,-118.4488,4,3,0,19,0.0
34.0443,-118.2698,9,3,0,0,1.0
34.0133,-118.1208,9,4,0,15,0.0
33.9113,-118.3488,4,3,0,15,1.0
34.0443,-118.2698,0,2,0,0,1.0
33.9283,-118.1448,8,1,0,17,0.0
33.8993,-118.4048,0,4,1,19,1.0
33.8963,-118.3618,4,4,0,17,0.0
33.9663,-118.1428,11,2,0,14,0.0
34.0443,-118.2698,10,3,0,0,1.0
34.0403,-118.2608,3,4,0,0,1.0
33.9043,-118.1508,5,4,0,18,1.0
34.0443,-118.2698,10,1,0,0,0.0
34.0443,-118.2698,0,2,0,0,1.0
34.0253,-118.2898,1,4,0,2,1.0
33.9453,-118.2948,4,4,1,10,0.0
34.0223,-118.0938,11,4,0,17,1.0
34.0113,-118.2928,5,2,0,4,1.0
33.9433,-118.1888,7,3,0,12,0.0
34.0133,-118.4148,9,4,0,14,1.0
34.0303,-118.4558,6,4,0,18,1.0
33.8423,-118.2898,2,5,0,20,1.0
34.0443,-118.2698,8,1,0,0,1.0
33.8603,-118.2688,9,1,0,18,0.0
33.9883,-118.1288,7,1,0,15,1.0
34.0443,-118.2698,11,4,0,0,1.0
33.9883,-118.2438,11,4,1,6,0.0
33.8943,-118.1968,4,3,0,16,0.0
34.0193,-118.2238,9,4,1,5,0.0
33.9173,-118.2158,0,4,0,13,1.0
33.9573,-118.1528,0,1,0,14,0.0
34.0443,-118.2698,7,2,1,0,0.0
33.8613,-118.2768,2,3,0,18,0.0
33.8753,-118.3878,1,3,0,20,0.0
34.0633,-118.4308,2,4,1,16,0.0
34.0323,-118.1138,10,4,0,15,0.0
33.9293,-118.2618,2,1,1,11,0.0
34.0253,-118.2008,1,4,0,7,1.0
34.0163,-118.1518,10,1,0,12,0.0
34.0363,-118.1878,7,3,0,8,0.0
34.0443,-118.2698,6,4,0,0,1.0
33.9233,-118.3678,4,2,0,15,0.0
34.0443,-118.2698,5,1,0,0,0.0
33.9783,-118.1958,3,2,0,9,1.0
34.0443,-118.2698,0,4,0,0,1.0
33.9443,-118.3118,4,3,0,10,1.0
33.8993,-118.4008,5,4,0,19,1.0
33.9623,-118.4588,0,2,0,20,1.0
34.0443,-118.2698,4,4,0,0,0.0
34.0033,-118.1088,9,2,0,16,1.0
33.9933,-118.0978,9,2,0,17,1.0
34.0003,-118.2828,4,3,1,4,1.0
34.0393,-118.4038,11,4,0,13,0.0
34.0423,-118.2608,5,3,0,0,1.0
33.9993,-118.2238,2,1,0,6,1.0
34.0133,-118.3758,4,1,0,11,1.0
34.0523,-118.3218,7,4,0,5,0.0
34.0213,-118.4288,8,2,0,16,1.0
34.0443,-118.2698,7,1,0,0,1.0
34.0443,-118.2698,10,3,0,0,1.0
34.0253,-118.3038,2,3,0,3,0.0
34.0383,-118.2568,0,4,0,1,1.0
34.0323,-118.2498,2,3,0,2,1.0
34.0223,-118.2548,2,4,0,2,0.0
34.0443,-118.2698,8,4,0,0,0.0
33.9773,-118.2138,1,1,0,8,0.0
34.0063,-118.2808,3,1,0,3,0.0
33.9603,-118.1068,1,3,0,18,0.0
34.0443,-118.2698,6,4,0,0,1.0
33.9243,-118.1648,6,1,0,15,1.0
33.9883,-118.2698,0,3,0,5,1.0
34.0443,-118.2698,7,1,0,0,1.0
34.0713,-118.3978,10,3,1,13,1.0
34.0813,-118.0648,5,1,0,20,1.0
34.0443,-118.2698,8,3,0,0,1.0
33.8693,-118.1698,1,1,0,20,1.0
34.0443,-118.2698,2,1,0,0,0.0
33.8953,-118.2688,0,1,1,14,1.0
34.0483,-118.0788,1,1,1,19,0.0
34.0083,-118.1038,4,1,0,16,0.0
33.9683,-118.0828,0,4,0,20,1.0
33.9533,-118.3068,3,4,0,9,1.0
34.0443,-118.2698,1,3,0,0,1.0
34.0193,-118.2878,4,3,0,3,0.0
34.0593,-118.4398,7,2,0,17,1.0
33.9173,-118.1028,8,3,0,20,1.0
33.9433,-118.1208,1,3,0,18,0.0
33.9633,-118.4508,9,1,0,19,1.0
33.9043,-118.1268,6,2,0,20,0.0
34.0533,-118.1368,11,4,0,13,0.0
34.0443,-118.2698,3,2,0,0,1.0
34.0443,-118.2698,4,2,0,0,1.0
33.8933,-118.3778,5,1,0,18,0.0
33.9643,-118.3138,0,3,0,9,0.0
33.8833,-118.1348,4,3,1,21,0.0
33.9263,-118.1638,5,2,1,15,1.0
34.0043,-118.1108,2,2,0,16,0.0
34.0003,-118.2608,11,4,0,4,1.0
34.0043,-118.4358,4,3,0,17,0.0
33.9853,-118.2608,4,4,0,5,0.0
33.9103,-118.2638,1,3,0,13,1.0
34.0573,-118.0958,6,1,0,17,0.0
34.0443,-118.2888,7,3,0,1,0.0
34.0443,-118.3028,7,3,0,3,0.0
33.9363,-118.4358,8,1,0,19,1.0
34.0443,-118.2698,5,4,0,0,1.0
33.9473,-118.3568,2,2,0,13,1.0
34.0623,-118.0878,8,3,0,18,0.0
33.9483,-118.2408,5,4,0,10,0.0
33.8843,-118.3178,1,4,0,16,0.0
34.0443,-118.2698,6,2,1,0,0.0
33.9553,-118.4188,8,2,0,17,0.0
33.9353,-118.2468,2,1,1,11,0.0
33.8843,-118.1798,9,3,0,18,1.0
34.0353,-118.2548,3,4,0,1,1.0
34.0443,-118.2698,8,3,0,0,1.0
33.9443,-118.1218,7,2,0,17,0.0
34.0443,-118.2698,10,3,0,0,1.0
34.0443,-118.2698,4,2,1,0,1.0
33.9693,-118.4358,10,3,0,18,0.0
34.0143,-118.1948,6,4,0,8,0.0
33.9973,-118.1088,3,5,0,16,1.0
34.0133,-118.3788,11,1,1,11,0.0
33.8763,-118.2798,2,1,0,16,1.0
34.0373,-118.2558,3,1,0,1,1.0
33.8913,-118.1778,2,5,0,17,0.0
33.8933,-118.3508,7,1,0,17,0.0
34.0443,-118.2698,2,2,0,0,1.0
34.0443,-118.2698,3,2,0,0,1.0
33.9663,-118.1588,9,1,0,13,1.0
34.0293,-118.2888,6,3,0,2,0.0
33.9043,-118.3418,3,1,0,15,1.0
34.0443,-118.2698,6,3,0,0,0.0
33.9623,-118.2958,2,1,0,8,0.0
33.8503,-118.2998,8,1,0,19,0.0
33.9443,-118.0928,6,2,0,20,0.0
34.0443,-118.2698,7,1,1,0,0.0
33.9773,-118.3868,9,3,0,13,0.0
33.9593,-118.3978,0,2,0,15,0.0
34.0443,-118.2698,0,2,0,0,0.0
33.9493,-118.2498,6,1,1,9,0.0
33.9693,-118.4078,0,3,0,15,0.0
33.9393,-118.3238,7,2,1,11,0.0
33.9393,-118.2738,3,1,0,10,0.0
34.0143,-118.3408,0,1,0,7,0.0
34.0443,-118.2698,10,4,0,0,1.0
34.0473,-118.1238,6,3,0,14,1.0
34.0413,-118.2718,9,2,0,0,0.0
33.9233,-118.1318,6,4,0,18,0.0
34.0443,-118.2848,6,1,0,1,1.0
33.9073,-118.2308,3,1,0,14,1.0
34.0443,-118.2698,5,2,0,0,1.0
33.8933,-118.3978,11,4,1,19,0.0
34.0443,-118.2698,9,4,0,0,1.0
34.0443,-118.2698,9,2,0,0,1.0
33.8753,-118.3318,11,4,0,18,0.0
33.9933,-118.2378,0,1,0,6,1.0
33.9263,-118.1438,9,2,0,17,0.0
33.8633,-118.4008,0,4,0,22,0.0
33.9073,-118.0778,1,4,0,23,0.0
33.8743,-118.3268,4,3,1,17,1.0
33.9723,-118.3718,5,2,0,12,1.0
34.0193,-118.2768,1,4,0,2,0.0
33.9243,-118.4148,10,3,0,18,0.0
34.0443,-118.2698,0,2,1,0,0.0
34.0443,-118.2698,2,2,0,0,1.0
34.0443,-118.2698,7,4,0,0,0.0
33.9423,-118.3488,4,4,0,12,0.0
33.8713,-118.1388,11,2,0,21,0.0
34.0443,-118.2698,1,5,0,0,0.0
34.0243,-118.2468,7,3,0,3,0.0
34.0443,-118.2698,3,2,0,0,1.0
33.9433,-118.3888,8,3,0,15,0.0
34.0373,-118.1018,1,1,0,16,0.0
34.0443,-118.2698,2,4,0,0,0.0
34.0443,-118.2698,6,1,0,0,1.0
34.0083,-118.1228,8,1,0,15,1.0
34.0443,-118.2778,9,3,0,0,1.0
33.9423,-118.2698,7,3,1,10,0.0
34.0273,-118.0828,6,2,1,18,1.0
33.9703,-118.2688,4,3,0,7,1.0
33.8443,-118.2878,5,1,0,20,0.0
33.8693,-118.1538,10,1,0,20,0.0
34.0083,-118.2908,11,3,0,4,1.0
34.0443,-118.2698,11,2,0,0,1.0
34.0443,-118.2698,6,1,0,0,0.0
34.0103,-118.1458,1,2,0,12,0.0
33.9523,-118.2138,4,2,1,10,1.0
34.0443,-118.2698,7,4,0,0,1.0
34.0293,-118.3778,3,2,1,10,0.0
34.0473,-118.4588,3,1,0,18,0.0
34.0443,-118.2698,10,3,0,0,0.0
33.9433,-118.3648,9,1,0,13,0.0
33.8653,-118.1748,4,1,0,20,1.0
34.0013,-118.3108,4,2,0,5,0.0
34.0033,-118.2748,1,4,0,4,0.0
34.0553,-118.4148,9,3,0,14,0.0
34.0143,-118.2128,2,3,0,6,1.0
33.9283,-118.4318,0,1,0,19,1.0
34.0443,-118.2698,5,2,0,0,1.0
33.9473,-118.4328,4,3,0,18,0.0
34.0063,-118.4318,6,4,0,16,0.0
34.0083,-118.4158,0,5,0,15,1.0
34.0343,-118.1678,1,2,0,10,0.0
34.0033,-118.0938,11,4,0,18,1.0
33.8533,-118.3388,11,2,0,20,1.0
33.9753,-118.4498,6,2,0,19,1.0
33.9793,-118.2368,2,3,0,7,0.0
34.0343,-118.1598,5,2,0,11,1.0
33.8463,-118.1748,2,1,0,21,0.0
33.9293,-118.0758,7,1,1,22,1.0
33.9043,-118.1898,9,4,1,16,0.0
34.0223,-118.2828,0,2,0,2,0.0
34.0443,-118.2698,2,1,0,0,1.0
34.0443,-118.2798,6,1,0,1,1.0
33.9083,-118.1678,6,3,1,17,1.0
33.9133,-118.3678,6,1,0,16,0.0
33.8883,-118.2698,3,1,1,15,1.0
34.0443,-118.2698,2,1,0,0,1.0
33.9493,-118.3038,1,2,0,10,1.0
33.9223,-118.4168,1,1,1,19,0.0
33.9173,-118.3548,3,2,1,15,0.0
33.9013,-118.4328,10,2,0,21,1.0
34.0443,-118.2698,5,1,0,0,1.0
34.0403,-118.3518,9,3,0,8,0.0
33.9833,-118.3008,10,2,0,6,0.0
33.9263,-118.1848,5,1,0,14,0.0
33.8933,-118.3788,9,1,0,18,0.0
34.0443,-118.2698,5,1,0,0,0.0
33.8923,-118.1378,0,1,0,20,0.0
33.9903,-118.1728,8,1,0,11,0.0
33.9533,-118.2608,0,1,0,9,1.0
34.0443,-118.2698,5,1,1,0,0.0
33.9133,-118.1608,10,1,0,17,1.0
33.9093,-118.1538,1,4,0,17,0.0
33.9443,-118.3278,7,3,0,11,0.0
33.9033,-118.3818,6,1,0,18,0.0
34.0443,-118.2698,4,3,1,0,1.0
33.8933,-118.2088,7,1,0,16,1.0
33.8963,-118.2968,6,4,0,15,0.0
33.9293,-118.1518,3,3,0,16,0.0
33.9483,-118.3668,1,3,0,13,0.0
34.0443,-118.2698,4,4,0,0,0.0
34.0403,-118.2848,3,3,0,1,0.0
33.8713,-118.1928,11,1,1,18,1.0
34.0443,-118.2698,8,2,0,0,1.0
34.0443,-118.2698,3,1,1,0,1.0
33.9443,-118.1008,4,4,0,19,0.0
34.0443,-118.2698,3,1,0,0,0.0
34.0033,-118.2658,1,3,0,4,1.0
33.9243,-118.0828,3,1,0,22,0.0
33.9263,-118.3268,3,4,1,13,0.0
33.8673,-118.2098,3,3,0,18,1.0
33.9733,-118.1388,1,2,0,14,1.0
33.8983,-118.3318,4,2,0,15,1.0
34.0423,-118.1848,6,1,0,8,0.0
33.9173,-118.1348,8,2,0,18,0.0
34.0163,-118.0878,10,1,0,18,1.0
33.9983,-118.1338,4,4,0,14,1.0
34.0113,-118.2218,4,3,0,5,1.0
33.9873,-118.2298,1,3,0,6,1.0
33.9923,-118.2448,5,3,0,5,0.0
34.0413,-118.1808,2,1,0,8,0.0
34.0443,-118.2698,6,4,0,0,0.0
33.8573,-118.3218,10,3,0,19,0.0
34.0443,-118.2698,3,1,0,0,1.0
33.8613,-118.3998,9,3,0,22,0.0
34.0323,-118.3268,5,4,0,5,1.0
33.9493,-118.3928,4,4,0,15,1.0
33.9873,-118.3238,5,4,0,7,0.0
33.9323,-118.1888,9,3,0,13,1.0
34.0163,-118.2638,7,1,1,2,0.0
33.9553,-118.1648,0,4,0,13,1.0
34.0443,-118.2698,1,2,0,0,1.0
34.0443,-118.2698,10,3,0,0,1.0
33.9513,-118.3118,8,1,1,10,1.0
33.8653,-118.2708,6,1,0,17,0.0
33.8353,-118.2158,4,3,0,21,1.0
34.0283,-118.0688,4,4,0,20,1.0
33.9113,-118.1508,6,3,0,17,1.0
33.8733,-118.3768,1,3,0,20,1.0
34.0413,-118.2718,6,1,0,0,1.0
34.0323,-118.3868,4,1,0,11,0.0
33.9943,-118.2958,6,2,1,5,1.0
33.9663,-118.2758,0,3,1,7,1.0
34.0183,-118.0588,4,4,0,21,0.0
33.9913,-118.2668,4,4,0,5,1.0
33.9553,-118.1548,8,1,0,14,1.0
33.9553,-118.2698,5,2,0,8,0.0
33.8093,-118.2878,6,1,0,23,1.0
33.8883,-118.4008,10,4,0,20,0.0
33.9453,-118.1068,10,2,0,19,0.0
33.9493,-118.2518,2,2,1,9,0.0
33.9243,-118.2208,7,3,0,12,0.0
33.8743,-118.3258,3,4,0,17,0.0
34.0443,-118.1088,8,1,0,16,0.0
34.0183,-118.3788,1,4,0,11,0.0
33.9383,-118.2218,7,4,0,11,0.0
34.0333,-118.3628,7,3,0,9,1.0
34.0083,-118.3978,2,3,1,13,0.0
34.0243,-118.2768,6,3,0,2,0.0
33.9643,-118.2638,4,3,0,8,0.0
34.0443,-118.2698,10,1,0,0,1.0
33.8983,-118.2048,5,3,1,15,1.0
34.0123,-118.4458,0,1,0,17,1.0
34.0443,-118.2698,5,1,0,0,0.0
33.9153,-118.1368,5,3,0,18,0.0
33.9663,-118.2018,8,3,0,10,0.0
33.8553,-118.2598,11,1,0,18,0.0
34.0223,-118.2688,11,4,1,2,0.0
33.9183,-118.3278,6,1,0,13,0.0
34.0473,-118.3888,8,2,1,11,0.0
34.0443,-118.2698,8,3,0,0,1.0
34.0083,-118.4028,7,2,0,13,0.0
33.9373,-118.2998,2,4,0,11,0.0
33.9863,-118.2798,3,2,0,5,0.0
33.9943,-118.4718,1,1,0,20,1.0
34.0193,-118.1768,5,1,0,9,1.0
34.0383,-118.2698,5,2,0,0,0.0
33.8923,-118.4038,1,3,0,20,1.0
33.8693,-118.1488,7,2,0,21,1.0
33.9913,-118.2888,5,3,0,5,1.0
33.9803,-118.3048,5,2,0,7,0.0
33.9643,-118.2308,9,3,0,8,0.0
33.9223,-118.1188,7,3,0,19,1.0
34.0273,-118.2418,1,1,0,3,0.0
33.8713,-118.1388,3,3,0,21,1.0
33.9263,-118.3798,3,4,0,16,0.0
34.0373,-118.1158,5,1,0,15,1.0
33.9913,-118.1978,11,4,0,8,0.0
34.0443,-118.2698,2,3,0,0,1.0
34.0113,-118.3068,3,3,0,4,0.0
34.0443,-118.2698,7,3,0,0,0.0
33.8393,-118.3478,4,3,0,21,0.0
33.9873,-118.3808,4,4,0,12,0.0
34.0443,-118.2698,2,3,0,0,1.0
33.8983,-118.3698,2,4,0,17,1.0
34.0443,-118.2698,2,4,0,0,0.0
34.0443,-118.2698,0,4,1,0,0.0
34.0293,-118.3178,8,2,0,5,0.0
33.9813,-118.3158,5,3,0,7,1.0
33.8613,-118.3778,0,4,0,21,0.0
34.0383,-118.2408,4,1,0,2,1.0
33.8703,-118.3258,8,3,0,18,0.0
33.9163,-118.1948,2,3,0,14,0.0
34.0443,-118.2608,6,1,0,0,1.0
34.0443,-118.2698,5,2,0,0,1.0
33.9093,-118.1538,2,1,0,17,1.0
33.9283,-118.2988,2,1,0,11,1.0
34.0443,-118.2698,7,4,1,0,1.0
34.0443,-118.2698,0,3,0,0,0.0
33.8633,-118.3548,0,4,0,19,0.0
33.9733,-118.4178,0,3,0,16,0.0
34.0113,-118.2778,10,3,0,3,0.0
34.0353,-118.2498,8,1,0,2,0.0
33.9093,-118.1918,7,3,0,15,1.0
33.8243,-118.2768,5,1,0,22,1.0
34.0313,-118.2818,11,3,1,1,0.0
34.0373,-118.2698,8,3,0,0,1.0
34.0183,-118.2668,3,3,0,2,1.0
34.0473,-118.1038,9,2,0,16,1.0
34.0413,-118.3898,2,2,1,12,0.0
34.0443,-118.2698,8,4,0,0,1.0
34.0133,-118.1148,7,1,0,15,0.0
34.0443,-118.2698,10,1,0,0,0.0
34.0443,-118.2698,10,1,0,0,1.0
33.9693,-118.1368,8,2,0,15,0.0
33.9883,-118.2198,4,3,0,7,0.0
34.0443,-118.2698,1,3,0,0,1.0
33.9093,-118.2688,2,3,0,13,1.0
34.0443,-118.2698,2,1,0,0,0.0
33.9583,-118.1648,4,5,0,13,0.0
34.0243,-118.1318,10,4,0,13,1.0
33.9813,-118.1638,1,4,0,12,1.0
33.9283,-118.2058,0,3,0,13,1.0
33.8633,-118.3148,7,3,1,18,1.0
34.0443,-118.2698,8,3,1,0,1.0
33.9493,-118.3108,3,2,1,10,0.0
34.0323,-118.0968,10,1,0,17,1.0
34.0253,-118.0768,5,4,0,19,1.0
33.9273,-118.1698,10,4,0,15,0.0
33.9703,-118.3728,9,4,0,12,1.0
34.0113,-118.3718,4,3,0,10,1.0
34.0373,-118.2608,1,1,0,1,1.0
33.9563,-118.2608,2,1,1,8,0.0
33.9913,-118.1678,2,3,0,11,0.0
34.0473,-118.1068,9,2,0,16,0.0
33.9243,-118.3918,2,2,1,17,0.0
34.0443,-118.4408,6,2,0,17,1.0
34.0403,-118.2608,10,3,0,0,1.0
34.0443,-118.2698,1,3,0,0,0.0
33.9513,-118.3288,4,4,0,11,1.0
33.9913,-118.3178,8,4,0,7,1.0
34.0443,-118.2698,1,4,0,0,1.0
33.8843,-118.1348,4,1,0,20,0.0
33.9903,-118.2318,7,2,0,6,0.0
33.9783,-118.2708,2,3,1,6,1.0
33.9193,-118.4188,1,4,0,19,0.0
34.0523,-118.0908,2,1,0,17,1.0
34.0113,-118.3138,8,4,0,5,0.0
33.9033,-118.1508,9,1,0,18,1.0
33.9323,-118.1378,9,1,0,17,0.0
33.8843,-118.3948,6,1,0,20,0.0
34.0443,-118.2698,0,2,0,0,1.0
34.0443,-118.2028,7,1,0,6,0.0
34.0063,-118.3998,10,1,0,13,0.0
34.0413,-118.3878,7,3,0,11,1.0
